eventTime,sourceIPAddress,userIdentity_arn,eventName,key_arn,errorCode,time_of_day,api_call_frequency
2025-09-02 04:14:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06606,AccessDeniedException,4,6
2025-09-02 04:21:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07663,AccessDeniedException,4,6
2025-09-02 04:28:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05838,AccessDeniedException,4,6
2025-09-02 04:32:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06783,AccessDeniedException,4,7
2025-09-02 04:45:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09423,,4,7
2025-09-02 04:50:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06384,AccessDeniedException,4,7
2025-09-02 06:22:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05219,AccessDeniedException,6,1
2025-09-02 06:31:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05746,AccessDeniedException,6,2
2025-09-02 06:34:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08770,AccessDeniedException,6,3
2025-09-02 06:47:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08683,AccessDeniedException,6,4
2025-09-02 06:50:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00402,AccessDeniedException,6,5
2025-09-02 08:12:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02714,,8,1
2025-09-02 08:14:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09819,,8,2
2025-09-02 08:18:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00889,,8,3
2025-09-02 08:30:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03227,,8,4
2025-09-02 08:31:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01848,,8,5
2025-09-02 08:40:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01635,,8,6
2025-09-02 08:50:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-08026,,8,7
2025-09-02 08:57:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05439,,8,8
2025-09-02 09:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02146,AccessDeniedException,9,1
2025-09-02 09:05:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-09765,,9,9
2025-09-02 09:09:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-07842,,9,10
2025-09-02 09:11:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06283,AccessDeniedException,9,2
2025-09-02 09:14:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06511,,9,9
2025-09-02 09:17:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06231,,9,10
2025-09-02 09:25:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05432,AccessDeniedException,9,1
2025-09-02 09:25:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02341,AccessDeniedException,9,3
2025-09-02 09:32:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05631,,9,8
2025-09-02 09:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04619,AccessDeniedException,9,4
2025-09-02 09:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05288,,9,5
2025-09-02 09:41:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01718,AccessDeniedException,9,6
2025-09-02 09:43:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00087,AccessDeniedException,9,7
2025-09-02 09:50:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01005,,9,7
2025-09-02 09:50:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03260,,9,8
2025-09-02 09:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08703,AccessDeniedException,9,9
2025-09-02 09:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01238,AccessDeniedException,9,10
2025-09-02 09:58:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02330,,9,11
2025-09-02 09:59:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00128,,9,7
2025-09-02 10:00:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07677,,10,8
2025-09-02 10:04:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08442,,10,9
2025-09-02 10:04:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07125,AccessDeniedException,10,11
2025-09-02 10:05:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03387,,10,9
2025-09-02 10:07:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04601,AccessDeniedException,10,12
2025-09-02 10:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02264,AccessDeniedException,10,13
2025-09-02 10:16:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03821,,10,8
2025-09-02 10:20:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02996,AccessDeniedException,10,13
2025-09-02 10:20:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00280,AccessDeniedException,10,14
2025-09-02 10:20:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09961,,10,8
2025-09-02 10:21:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00039,AccessDeniedException,10,15
2025-09-02 10:24:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09317,AccessDeniedException,10,2
2025-09-02 10:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02333,AccessDeniedException,10,16
2025-09-02 10:28:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03106,,10,9
2025-09-02 10:28:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09271,,10,10
2025-09-02 10:31:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04062,,10,11
2025-09-02 10:31:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07820,,10,12
2025-09-02 10:35:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08685,,10,12
2025-09-02 10:41:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06807,,10,13
2025-09-02 10:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01031,AccessDeniedException,10,13
2025-09-02 10:43:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00834,AccessDeniedException,10,13
2025-09-02 10:47:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03166,AccessDeniedException,10,2
2025-09-02 10:58:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01071,,10,13
2025-09-02 11:02:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03133,,11,12
2025-09-02 11:04:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08183,,11,12
2025-09-02 11:07:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01115,AccessDeniedException,11,3
2025-09-02 11:10:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00009,,11,12
2025-09-02 11:11:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01042,AccessDeniedException,11,7
2025-09-02 11:15:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-01700,,11,13
2025-09-02 11:16:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07371,AccessDeniedException,11,8
2025-09-02 11:18:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02244,AccessDeniedException,11,9
2025-09-02 11:21:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01195,AccessDeniedException,11,4
2025-09-02 11:23:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03038,AccessDeniedException,11,7
2025-09-02 11:37:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-09575,,11,7
2025-09-02 11:37:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06366,,11,8
2025-09-02 11:39:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07665,,11,9
2025-09-02 11:41:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02117,AccessDeniedException,11,7
2025-09-02 11:45:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04026,AccessDeniedException,11,6
2025-09-02 11:50:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08960,AccessDeniedException,11,3
2025-09-02 11:58:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04302,AccessDeniedException,11,7
2025-09-02 12:11:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06213,AccessDeniedException,12,7
2025-09-02 12:14:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02116,,12,5
2025-09-02 12:15:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02868,AccessDeniedException,12,8
2025-09-02 12:21:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-01769,,12,5
2025-09-02 12:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02298,AccessDeniedException,12,6
2025-09-02 12:26:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00785,,12,7
2025-09-02 12:34:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00446,,12,6
2025-09-02 12:35:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08914,AccessDeniedException,12,8
2025-09-02 12:36:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05744,AccessDeniedException,12,9
2025-09-02 12:38:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00096,,12,5
2025-09-02 12:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02621,AccessDeniedException,12,10
2025-09-02 12:41:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03966,,12,5
2025-09-02 12:50:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00119,AccessDeniedException,12,9
2025-09-02 12:54:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02810,,12,6
2025-09-02 12:55:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06299,AccessDeniedException,12,10
2025-09-02 12:59:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08548,,12,7
2025-09-02 13:04:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00824,,13,8
2025-09-02 13:17:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08611,AccessDeniedException,13,8
2025-09-02 13:18:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-08812,,13,8
2025-09-02 13:25:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06720,,13,8
2025-09-02 13:27:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01633,,13,7
2025-09-02 13:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01013,AccessDeniedException,13,8
2025-09-02 13:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06343,AccessDeniedException,13,9
2025-09-02 13:36:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04606,AccessDeniedException,13,8
2025-09-02 13:47:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02141,AccessDeniedException,13,8
2025-09-02 13:48:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06368,,13,6
2025-09-02 13:51:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02928,AccessDeniedException,13,8
2025-09-02 13:52:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01321,AccessDeniedException,13,9
2025-09-02 13:54:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00689,AccessDeniedException,13,1
2025-09-02 13:55:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06828,,13,9
2025-09-02 14:04:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03167,AccessDeniedException,14,10
2025-09-02 14:06:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00806,,14,4
2025-09-02 14:09:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04545,AccessDeniedException,14,11
2025-09-02 14:16:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07952,AccessDeniedException,14,12
2025-09-02 14:18:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04112,AccessDeniedException,14,12
2025-09-02 14:18:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06200,,14,4
2025-09-02 14:26:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05899,AccessDeniedException,14,13
2025-09-02 14:29:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09671,AccessDeniedException,14,12
2025-09-02 14:29:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02384,AccessDeniedException,14,13
2025-09-02 14:30:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08913,AccessDeniedException,14,14
2025-09-02 14:34:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08817,,14,2
2025-09-02 14:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09047,AccessDeniedException,14,13
2025-09-02 14:39:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07584,AccessDeniedException,14,14
2025-09-02 14:41:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00036,AccessDeniedException,14,15
2025-09-02 14:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04937,AccessDeniedException,14,16
2025-09-02 14:59:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06719,,14,13
2025-09-02 15:00:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01875,,15,3
2025-09-02 15:07:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09517,,15,3
2025-09-02 15:10:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09432,AccessDeniedException,15,12
2025-09-02 15:15:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06890,,15,4
2025-09-02 15:16:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06063,AccessDeniedException,15,12
2025-09-02 15:16:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07431,AccessDeniedException,15,13
2025-09-02 15:23:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07545,AccessDeniedException,15,2
2025-09-02 15:27:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07764,AccessDeniedException,15,12
2025-09-02 15:28:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06940,AccessDeniedException,15,3
2025-09-02 15:30:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09976,,15,4
2025-09-02 15:31:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08775,,15,5
2025-09-02 15:33:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03827,AccessDeniedException,15,10
2025-09-02 15:35:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01747,,15,6
2025-09-02 15:36:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03595,,15,7
2025-09-02 15:39:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07554,AccessDeniedException,15,9
2025-09-02 15:42:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-08779,,15,8
2025-09-02 15:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00622,AccessDeniedException,15,8
2025-09-02 15:43:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09723,AccessDeniedException,15,3
2025-09-02 15:46:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09299,,15,9
2025-09-02 15:47:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-05557,,15,10
2025-09-02 15:50:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08736,AccessDeniedException,15,9
2025-09-02 15:51:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04160,AccessDeniedException,15,10
2025-09-02 15:55:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09865,AccessDeniedException,15,11
2025-09-02 15:56:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00110,,15,11
2025-09-02 16:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04626,AccessDeniedException,16,11
2025-09-02 16:06:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05532,,16,12
2025-09-02 16:07:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01272,AccessDeniedException,16,13
2025-09-02 16:10:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00231,,16,10
2025-09-02 16:12:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03576,AccessDeniedException,16,13
2025-09-02 16:14:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00149,,16,11
2025-09-02 16:19:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03047,,16,11
2025-09-02 16:21:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05251,AccessDeniedException,16,12
2025-09-02 16:21:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03475,,16,12
2025-09-02 16:26:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04832,,16,13
2025-09-02 16:39:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-09541,,16,10
2025-09-02 16:42:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03402,AccessDeniedException,16,9
2025-09-02 16:59:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04128,AccessDeniedException,16,1
2025-09-02 17:01:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06691,,17,7
2025-09-02 17:10:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-09665,,17,7
2025-09-02 17:39:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00162,,17,3
2025-09-02 17:39:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06127,,17,4
2025-09-02 17:42:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03151,AccessDeniedException,17,2
2025-09-02 17:43:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-06894,,17,5
2025-09-02 17:45:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02469,AccessDeniedException,17,3
2025-09-02 17:45:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08123,,17,6
2025-09-02 17:56:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02487,,17,7
2025-09-02 18:16:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06857,AccessDeniedException,18,3
2025-09-02 18:35:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-05445,,18,6
