key_id,creation_date,algorithm,is_hsm_backed,rotation_enabled,permission_policy,vulnerability_score
key-00167,12:10.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00168,57:26.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",2
key-00169,43:27.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-00170,25:18.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",75
key-00171,28:56.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",55
key-00172,43:28.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",28
key-00173,46:05.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",49
key-00174,14:50.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",1
key-00175,24:08.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-00176,39:34.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-00177,10:54.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",47
key-00178,12:15.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",73
key-00179,14:36.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-00180,07:02.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00181,24:28.2,3DES,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",82
key-00182,57:08.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",31
key-00183,50:44.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00184,47:09.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",27
key-00185,32:28.2,3DES,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",47
key-00186,49:53.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-00187,18:47.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",27
key-00188,08:21.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",32
key-00189,11:18.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00190,32:44.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-00191,36:45.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-00192,35:57.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-00193,05:30.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",49
key-00194,35:04.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",20
key-00195,48:55.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00196,06:01.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",16
key-00197,40:23.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",43
key-00198,28:49.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00199,13:32.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-00200,02:51.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",41
key-00201,24:46.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",61
key-00202,52:31.2,3DES,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",87
key-00203,37:24.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",3
key-00204,05:00.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",52
key-00205,47:22.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",99
key-00206,25:50.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-00207,38:52.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",14
key-00208,10:46.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-00209,27:41.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00210,42:14.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-00211,54:55.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",19
key-00212,54:41.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",79
key-00213,37:52.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",83
key-00214,29:48.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",79
key-00215,05:25.2,3DES,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",30
key-00216,53:45.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",19
key-00217,59:35.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00218,42:22.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-00219,37:32.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",32
key-00220,26:20.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",98
key-00221,14:45.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-00222,41:38.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-00223,30:35.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",65
key-00224,28:28.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00225,59:17.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",13
key-00226,37:58.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",7
key-00227,35:02.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",77
key-00228,59:21.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00229,26:59.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",80
key-00230,35:16.2,3DES,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",46
key-00231,55:42.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",93
key-00232,14:24.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",32
key-00233,46:57.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",63
key-00234,42:30.2,3DES,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",57
key-00235,50:56.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",41
key-00236,47:48.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",31
key-00237,53:34.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",25
key-00238,04:59.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",28
key-00239,33:26.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",76
key-00240,57:12.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-00241,53:49.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",52
key-00242,57:44.2,3DES,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",66
key-00243,06:09.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00244,19:42.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",63
key-00245,50:54.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-00246,33:25.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",9
key-00247,29:30.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00248,26:06.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",66
key-00249,49:41.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",74
key-00250,40:38.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00251,45:29.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",46
key-00252,10:12.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",21
key-00253,37:18.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00254,26:42.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-00255,52:36.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",26
key-00256,07:32.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",20
key-00257,21:59.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-00258,38:23.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",3
key-00259,16:27.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",27
key-00260,16:24.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00261,11:45.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",77
key-00262,24:11.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",68
key-00263,26:51.2,3DES,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",78
key-00264,50:46.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",31
key-00265,57:12.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",27
key-00266,00:57.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00267,45:36.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",27
key-00268,32:57.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-00269,25:46.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-00270,22:07.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",23
key-00271,03:01.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",91
key-00272,04:15.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-00273,07:29.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-00274,28:41.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-00275,12:26.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",40
key-00276,05:31.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",50
key-00277,15:27.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-00278,17:13.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00279,27:37.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",18
key-00280,19:17.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00281,21:06.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",57
key-00282,49:48.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",35
key-00283,29:36.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",13
key-00284,45:53.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",100
key-00285,47:37.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",63
key-00286,58:11.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",32
key-00287,12:05.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",40
key-00288,17:10.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",51
key-00289,06:30.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00290,05:42.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",12
key-00291,26:10.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",8
key-00292,33:59.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",57
key-00293,09:06.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-00294,56:12.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",32
key-00295,52:29.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",25
key-00296,01:46.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",25
key-00297,05:49.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",7
key-00298,05:11.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00299,29:28.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",67
key-00300,56:28.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",7
key-00301,53:52.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-00302,54:58.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00303,01:05.2,RSA_4096,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",23
key-00304,24:58.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",68
key-00305,42:01.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",38
key-00306,08:13.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",68
key-00307,05:15.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",69
key-00308,37:43.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",81
key-00309,11:16.2,RSA_2048,FALSE,FALSE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",100
key-00310,34:09.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",41
key-00311,30:57.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",36
key-00312,29:23.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",34
key-00313,11:29.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",40
key-00314,54:24.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00315,51:13.2,AES_256,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",37
key-00316,26:06.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",43
key-00317,39:08.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",17
key-00318,27:10.2,RSA_4096,FALSE,TRUE,"{""Principal"": {""AWS"": ""*""}, ""Action"": ""kms:*""}",75
key-00319,30:53.2,RSA_4096,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",49
key-00320,54:53.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",51
key-00321,07:33.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",62
key-00322,31:24.2,RSA_2048,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",48
key-00323,44:39.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",66
key-00324,23:40.2,RSA_2048,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",55
key-00325,14:59.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",20
key-00326,13:30.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",13
key-00327,12:00.2,AES_256,TRUE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",22
key-00328,36:33.2,RSA_4096,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",33
key-00329,25:47.2,AES_256,FALSE,TRUE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",14
key-00330,00:36.2,AES_256,FALSE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",40
key-00331,32:22.2,RSA_2048,TRUE,FALSE,"{""Principal"": {""AWS"": ""arn:aws:iam::12345:role/specific-role""}, ""Action"": ""kms:Encrypt""}",65
